order; fide_id; name; federation; gender; title; yob
5668;22725008;Do Nascimento, Jonnas Nikolas S.;BRA;M;;1996
5669;22725016;Jardim, Lukas Maximo G. Abreu;BRA;M;;1995
5670;22725032;Popov, Serguei;BRA;M;;1972
5671;22725040;Belletti, Mateus Stoll Nogueira;BRA;M;;1985
5672;22725059;Carvalho, Pedro Tibulo;BRA;M;;1999
5673;22725075;Zamperetti, Larissa Borba;BRA;F;;1988
5674;22725083;Zamperetti, Sergio Borba;BRA;M;;1986
5675;22725091;De Souza, Staine Medeiros;BRA;M;;1979
5676;22725113;Loricchio, Leticia Figueira;BRA;F;;2009
5677;22725121;Armi, Paulo Cesar da Silva;BRA;M;;1986
5678;22725261;Montalvao, Paulo Israel Souza;BRA;M;;1999
5679;22725270;Ramos,Beny Irwing Pankiewicz;BRA;M;;1983
5680;22725288;Ferraz, Pericles Erondi;BRA;M;;1988
5681;22725300;Bahi, Guilherme Falcao;BRA;M;;2007
5682;22725318;Cabral, Mauricio Balluta;BRA;M;;2006
5683;22725326;Alquem, Claudia Regina;BRA;F;;1964
5684;22725334;Amaral, Danilo Tokechi;BRA;M;;1998
5685;22725342;Braz, Lucas Erick Lopes;BRA;M;;1995
5686;22725350;Conrado, Carlos Alberto;BRA;M;;1993
5687;22725369;De Martino,Murilo Rocha Laragnoit;BRA;M;;1997
5688;22725377;De Santana, Gabriel Mascarenhas;BRA;M;;1992
5689;22725385;Narimatsu, Fabio Carramao;BRA;M;;1996
5690;22725393;Reis, Antonio Ferreira da Silva;BRA;M;;1996
5691;22725415;Kim, Andre;BRA;M;;2009
5692;22725423;Lanznaster, Joao Vitor;BRA;M;;2007
5693;22725431;Nunes, Lucas Alexandre;BRA;M;;2003
5694;22725440;Schlickmann, Henrique;BRA;M;;2002
5695;22725458;Brand, Leticia Soethe;BRA;F;;2005
5696;22725466;May, Taina Beckauser;BRA;F;;2007
5697;22725490;De Lima, Theo Magalhaes;BRA;M;;2011
5698;22725547;Coelho, Carlos Alberto Monteiro;BRA;M;;1981
5699;22725555;Da Silva, Arley Gomes;BRA;M;;1980
5700;22725563;Lira, Eliel Malta;BRA;M;;1983
5701;22725571;Pereira, Alvilane Caninde;BRA;M;;1990
5702;22725610;Nascimento, Thales Rodrigues;BRA;M;;1997
5703;22725709;Junior, Eladio Jose De Santana;BRA;M;;1990
5704;22725768;Flor, Pedro;BRA;M;;1963
5705;22725776;Hoffmann, Elvis;BRA;M;;1978
5706;22725784;Inacio, Rodrigo Milton;BRA;M;;1983
5707;22725792;Mafra, Luciano Da Silva;BRA;M;;1969
5708;22725806;Michels, Igor Patricio;BRA;M;;2000
5709;22725822;Silva, Diego Wainstein;BRA;M;;2001
5710;22725830;Tomasia, Jean Carlos;BRA;M;;1974
5711;22725849;Torres, Tancredo Leopoldino;BRA;M;;1988
5712;22725920;Da Silva, Giovanna;BRA;M;;2004
5713;22725946;Dos Santos, Gustavo Brambila;BRA;M;;2003
5714;22725962;Franco, Jeniffer;BRA;M;;2004
5715;22725970;Gouveia, Vitor Henrique Dionisio;BRA;M;;2006
5716;22725989;Hatschbach, Mauro Cesar;BRA;M;;1959
5717;22726004;Kintopp, Iwersen Trzeciak;BRA;M;;1974
5718;22726020;Mascarello, Lucas Landoski;BRA;M;;2002
5719;22726098;Vieira, Rodolpho De Silos;BRA;M;;1983
5720;22726128;Albuquerque, Jefferson G. Souza;BRA;M;;1990
5721;22726144;De Souza, David Barroso;BRA;M;;1980
5722;22726187;Rocha, Cleyton Maia;BRA;M;;1982
5723;22726225;Souza Jr, Helemberg Cubica De;BRA;M;;1991
5724;22726233;Bergo, Felipe Paulo Guazzi;BRA;M;;1978
5725;22726438;Silva, Rene Augusto Dos Santos;BRA;M;;1979
5726;22726675;Copelli, Lucas Lauriano;BRA;M;;1990
5727;22726691;Da Silva, Willian Pereira;BRA;M;;1985
5728;22726756;Baraldi, Miguel Braga;BRA;M;;1998
5729;22726764;Barreto E Silva, Ana Clara;BRA;F;;2001
5730;22726845;Correa, Bruno Leite;BRA;M;;2006
5731;22726896;De Abreu, Lia Oliveira;BRA;F;;1997
5732;22726900;De Abreu, Nilto Oliveira;BRA;M;;2000
5733;22726977;Elias, Sergio Fellipe Ramos;BRA;M;;2000
5734;22727027;Fortunato, Diego Luiz Alves;BRA;M;;1992
5735;22727060;Koba Rinaldi, Orestes Gabriel;BRA;M;;1999
5736;22727094;Maginador, Rafael Vargas;BRA;M;;1994
5737;22727256;Souza, Gabrielli Silva;BRA;F;;2004
5738;22727272;Vilas Boas, Gabriele Souza;BRA;M;;1998
5739;22727280;Viveiros, Anderson Felipe;BRA;M;;1995
5740;22727302;De Almeida, Henri Apolonio;BRA;M;;1966
5741;22727329;Gregorio, Joanderson Olimpio;BRA;M;;1987
5742;22727337;Mendes, Diego J. Morpheu Ferreira;BRA;M;;1984
5743;22727400;Martins, Andre Giacomazzi;BRA;M;;1996
5744;22727426;Neto, Valdeno Brito;BRA;M;;1996
5745;22727477;Soares, Matheus Vidonscky;BRA;M;;1997
5746;22727523;Carvalho, Jose Hunberto Ferreira;BRA;M;;2001
5747;22727531;De Carvalho, Jose Luciano Leonel;BRA;M;;1978
5748;22727540;De Paiva, Ricardo Carisio Batista;BRA;M;;1982
5749;22727558;Mascarenhas, Alfredo C. Viana;BRA;M;;1966
5750;22727566;Cosenza, Caio Meyer;BRA;M;;2006
5751;22727574;Messias,Jose Vitor Lamosa Prado;BRA;M;;1991
5752;22727590;De Araujo, Bernardo Augusto Rodrigues;BRA;M;;1981
5753;22727604;Da Silveira , Thiago Graca;BRA;M;;1984
5754;22727612;De Paula, Bruno Cesar Lima;BRA;M;;1986
5755;22727620;Navarro, Diego Henrique Da Cunha;BRA;M;;1988
5756;22727639;Queiroz, Adan De Vasconcelos;BRA;M;;1985
5757;22727647;Spila Thomaz, Mauricio Luis;BRA;M;;1975
5758;22727671;Dias Netto, Rafael Goncalves;BRA;M;;1983
5759;22727736;Vazoler, Fabiana Vanessa;BRA;F;;1975
5760;22727744;Verlengia, Ricardo;BRA;M;;1962
5761;22727752;Videira, Alan De Souza;BRA;M;;1989
5762;22727817;Caetano, Guilherme A. Nunes;BRA;M;;1991
5763;22727833;Carvalho, Guilherme;BRA;M;;1991
5764;22727949;De Cerqueira, Patrick V. Batista;BRA;M;;1997
5765;22727981;De Sousa, Caike Bruno;BRA;M;;2004
5766;22728082;Matoso, Talita Eduarda;BRA;F;;1993
5767;22728090;Metidieri, Diogenes Galavotti;BRA;M;;1963
5768;22728104;Namba, Dan Akihiro;BRA;M;;1991
5769;22728163;Sanches, Marcio;BRA;M;;1968
5770;22728201;Silva, Eliandro Menezes;BRA;M;;1991
5771;22728260;Gomes, Jackson Ferreira;BRA;M;;1980
5772;22728384;Duarte, Andrew Santos;BRA;M;;2007
5773;22728465;Matsura, Eduardo;BRA;M;;1955
5774;22728481;Blaskosky, Vinicius;BRA;M;;2007
5775;22728490;Da Cunha, Matheus Mengarda;BRA;M;;2004
5776;22728511;Maia, Flavia Silveira Goncalves;BRA;F;;2007
5777;22728520;Belarmino, Augusto Mengarda;BRA;M;;2007
5778;22728538;Belarmino, Joaquim Mengarda;BRA;M;;2007
5779;22728554;Pedrozo, Daniel Kauan;BRA;M;;2005
5780;22728570;Pereira, Aline Vitoria;BRA;F;;2006
5781;22728589;Saurim, Leticia Aparecida;BRA;F;;2004
5782;22728600;Soares, Suyane;BRA;F;;2005
5783;22728643;De Melo, Mauro Baptista;BRA;M;;1959
5784;22728678;Goncalves, Vitor De Souza;BRA;M;;2005
5785;22728708;Oliveira, Sandro Dos Santos;BRA;M;;1984
5786;22728724;Sampaio, Luiz Marcelo Queiroz;BRA;M;;1972
5787;22728732;Borges, Paulo Felipe Rosa;BRA;M;;2000
5788;22728740;Coelho, Joao Victor Vieira;BRA;M;;2002
5789;22728759;De Lorenzi, Gilmar;BRA;M;;1973
5790;22728813;Pollhein, Igor Pedro;BRA;M;;2001
5791;22728830;Ribeiro, Edson Alves;BRA;M;;1968
5792;22728856;Tavares, Diomario;BRA;M;;1940
5793;22728864;Amador, Mario Lima;BRA;M;;1999
5794;22728872;Costa, Miguel Segundo Farias;BRA;M;;2005
5795;22728880;De Oliveira, Angela Tavares;BRA;F;;1998
5796;22728902;Moraes, Jan Filipe Nunes;BRA;M;;1995
5797;22728910;Ribeiro, Iago Rhanon De Sena;BRA;M;;2004
5798;22729151;De Camargo, Luan Botta;BRA;M;;2003
5799;22729178;Isakov, Rafael Marques;BRA;M;;2003
5800;22729208;Ramazzotte, Daniel Alexandre;BRA;M;;2004
5801;22729216;Bauer, Beatriz;BRA;F;;2003
5802;22729224;De Oliveira, Emilia Maria Pereira;BRA;F;;2001
5803;22729240;Kalvan, Kleber;BRA;M;;1980
5804;22729259;Magalhaes, Vitor De Souza;BRA;M;;1999
5805;22729267;De Sena, Antonio W. Oliveira;BRA;M;;1998
5806;22729275;Da Silva, Fabio Tenorio;BRA;M;;2000
5807;22729283;Dantas, Henrick Vinicius Prado;BRA;M;;2001
5808;22729291;Costa, Gustavo Willian Santos;BRA;M;;1994
5809;22729305;De Oliveira , Douglas Jesus;BRA;M;;1982
5810;22729313;Barbosa, Luiz Roberto Teles Calda;BRA;M;;1984
5811;22729321;Barbosa, Ueslei Cerqueira;BRA;M;;1978
5812;22729330;Conceicao, Joao Eros Souza;BRA;M;;2003
5813;22729348;De Souza, Rachel M. Ribeiro;BRA;F;;1985
5814;22729356;Dos Santos, Everton Da Silva;BRA;M;;2001
5815;22729364;Dos Santos, Wendel De Oliveira;BRA;M;;2001
5816;22729399;Pinto, Jose H. Souto Carvalho;BRA;M;;1986
5817;22729402;Da Silva, Cilos Fortunato;BRA;M;;1984
5818;22729410;De Macedo, Matheus Brandao Tenorio;BRA;M;;1999
5819;22729453;De Camargo, Elisandy Yolainny Mio;BRA;F;;2003
5820;22729488;Michels, Natalia;BRA;F;;2007
5821;22729496;Moraes Silva, Natasha Alejandra;BRA;F;;2001
5822;22729500;Necker, Alyne;BRA;F;;2004
5823;22729534;De Moraes, Daniel Campos;BRA;M;;1998
5824;22729542;De Oliveira, Luca Manoel;BRA;M;;2000
5825;22729569;De Vasconcellos, Natan De Mattia;BRA;M;;2005
5826;22729577;Gomes, Fernando Henrique Dias;BRA;M;;2000
5827;22729607;Pedro Miguel, Luis Gustavo;BRA;M;;2004
5828;22729623;Ribeiro, Joel Gabriel Schmidt;BRA;M;;2002
5829;22729631;Garcia, Erich Douglas Ribeiro;BRA;M;;1971
5830;22729640;De Faria, Joao Vitor Rodrigues;BRA;M;;2008
5831;22729720;Freitas, Moises Santos;BRA;M;;1999
5832;22729810;Da Silva, Jhonatan Conceicao;BRA;M;;1988
5833;22729836;Queiroz Da Costa, Alan Patrick;BRA;M;;1978
5834;22729895;Cimino, Murillo Francisco Lopez G;BRA;M;;2000
5835;22729909;Fernandes, Luiz Fernando Gonzales;BRA;M;;2001
5836;22729917;Moreira, Paulo Vinicius Macedo;BRA;M;;2001
5837;22729925;Haraguchi, Diego Sashaki;BRA;M;;2008
5838;22729933;Haraguchi, Matheus Sashaki;BRA;M;;2006
5839;22729941;Pereira, Andre;BRA;M;;1977
5840;22729992;Rocha, Carlos Magno;BRA;M;;1972
5841;22730001;Santos Macedo, Victor Ravel;BRA;M;;1996
5842;22730044;Dos Santos Junior, Ricardo Amador;BRA;M;;2006
5843;22730150;Da Silva, Marcio Antonio Brandao;BRA;M;;1957
5844;22730176;Nascimento Junior, Samuel Azevedo;BRA;M;;1984
5845;22730192;Lobo, Marcus Vinicius;BRA;M;;1963
5846;22730214;Poit, Davi Rodrigues;BRA;M;;1961
5847;22730230;Nunes, Joao Victor Sousa;BRA;M;;2000
5848;22730249;Teles , Andre Luis;BRA;M;;1959
5849;22730257;Zakowicz, Rafael;BRA;M;;1976
5850;22730265;De Lara, Eduarda Camilly Motta;BRA;F;;2006
5851;22730273;Colla, Joao Lucas;BRA;M;;2002
5852;22730281;Da Silva Junior, Claudelino Braz;BRA;M;;2000
5853;22730290;De Souza, Joao Francisco Biz;BRA;M;;2009
5854;22730303;Horie, Gabriel Jiro;BRA;M;;1999
5855;22730311;Lanznaster, Rafael;BRA;M;;1980
5856;22730320;Manske, Dayana Luiza;BRA;F;;2008
5857;22730338;Nunes, Nicole;BRA;F;;2011
5858;22730346;Ribeiro, Fabiano Mendes;BRA;M;;1992
5859;22730354;Teles, Joao Carlos Pinto;BRA;M;;1998
5860;22730362;Thurow, Richard Ariel;BRA;M;;2008
5861;22730389;Valim, Luiz Claudio;BRA;M;;1975
5862;22730397;Furtado, Andre Carlos;BRA;M;;1989
5863;22730400;Seiffert, Gabriel Pamplona;BRA;M;;2001
5864;22730419;Ramos, Cassio Veiga;BRA;M;;1979
5865;22730427;Romeo, Henrique;BRA;M;;1979
5866;22730435;Chiquito Neto, Alexandre;BRA;M;;2009
5867;22730451;Monteiro, Samuel Ramazzotte;BRA;M;;2010
5868;22730460;Fujita, Gabriela Akemi;BRA;F;;2009
5869;22730486;Ramazzotte, Esther Zilli;BRA;F;;2010
5870;22730494;Viertler, Sabrina Camargo;BRA;F;;2007
5871;22730567;Antero, Alex Helio;BRA;M;;2000
5872;22730575;Simoes, Thiago;BRA;M;;1983
5873;22730591;Maia, Renata Rodrigues Alves;BRA;F;;1995
5874;22730613;Zucco Simoes, Maria Teresa;BRA;F;;2010
5875;22730621;Duarte, Leonardo Torqui;BRA;M;;2009
5876;22730630;Fontes, Joao Marques;BRA;M;;1955
5877;22730664;Steglich, Matheus Santos;BRA;M;;2004
5878;22730699;Monteiro, Helen Ramazzotte;BRA;F;;2005
5879;22730702;Da Silva Pinto, Maria Cecilia;BRA;F;;2006
5880;22730710;Breviglieri, Marco A. Oliveira;BRA;M;;1968
5881;22730729;De Carvalho, Jose Sydnei Garcia;BRA;M;;1964
5882;22730770;Mota, Francisco Edson;BRA;M;;1980
5883;22730788;Dorneles, Luiz Eduardo Fonseca;BRA;M;;2007
5884;22730800;Ferreira, Anderson Rodrigues;BRA;M;;1981
5885;22730885;Grum, Amanda Soares;BRA;F;;1999
5886;22730907;Santana, Daniel Costa;BRA;M;;1997
5887;22730915;Spina, Tiago Jose;BRA;M;;1984
5888;22730940;Kazuhiro Shikasho, Erik;BRA;M;;2007
5889;22731008;Barberi, Catarina;BRA;F;;2007
5890;22731016;Scodiero, Lucy Mai Kakunaka;BRA;F;;2007
5891;22731024;Stumpf, Luis Felipe T. Calej;BRA;M;;2007
5892;22731032;Takiguchi, Gabriel Takashi;BRA;M;;2004
5893;22731059;Zockun, Ivan Zancaner;BRA;M;;2009
5894;22731105;Dos Santos, Rafael Goncalves;BRA;M;;1981
5895;22731113;Manzatto, Leticia Amabile;BRA;F;;2006
5896;22731121;Yasuda, Osvaldo Makoto;BRA;M;;1956
5897;22731156;Do Amaral, Mair Augusto Cunha;BRA;M;;1985
5898;22731164;Assad, Leonardo Vaz De Figueiredo;BRA;M;;1982
5899;22731199;Nunes, Gustavo Morais;BRA;M;;2001
5900;22731202;Romais, Rodrigo;BRA;M;;1988
5901;22731210;Schneider, Eldir Paulo;BRA;M;;1966
5902;22731229;Stiegemeier, Fernando;BRA;M;;1985
5903;22731237;Cordeiro, Eduardo Sobrosa;BRA;M;;1949
5904;22731245;Da Silva, Werner Teixeira R.;BRA;M;;1985
5905;22731253;Campos, Larissa De Oliveira;BRA;F;;2001
5906;22731270;Da Silva, Osvaldo Martins;BRA;M;;1954
5907;22731296;Vieira , Julia;BRA;F;;2000
5908;22731318;De Borba, Giovana Souza;BRA;F;;2003
5909;22731326;Ferreira, Fernando Alexandre;BRA;M;;2004
5910;22731342;Fontana, Luiz Carlos;BRA;M;;1958
5911;22731350;Maraes, Luan Diniz;BRA;M;;2001
5912;22731369;Pereira, Joao Gustavo Colombo;BRA;M;;2005
5913;22731377;Pereira, Joao Pedro Pavanatti;BRA;M;;2004
5914;22731385;Pereira, Pedro H. Pavanatti;BRA;M;;2008
5915;22731415;Vitali, Ronni Mafioletti;BRA;M;;2003
5916;22731431;Sampaio, Vitor Da Silva;BRA;M;;1985
5917;22731466;Leite, Gustavo Silva;BRA;M;;2005
5918;22731482;Silva, Marcelo Valeriano;BRA;M;;1964
5919;22731504;Darcanal, Emanuele;BRA;F;;2005
5920;22731512;De Castro Junior, Klever Riderson;BRA;M;;2006
5921;22731520;Neumann, Pedro Henrique Nogueira;BRA;M;;2008
5922;22731547;Brunhara, Bruno Bertozi;BRA;M;;1994
5923;22731580;Hachem, Amer Hassan;BRA;M;;1966
5924;22731601;Lazarini, Maria Eduarda Zanatta N;BRA;F;;1996
5925;22731644;Canonico, Rodrigo;BRA;M;;1971
5926;22731652;Cavalcante Loureiro, Edson Arnald;BRA;M;;1950
5927;22731660;Cavalcanti, Augusto Oliveira;BRA;M;;1983
5928;22731679;De Lima, Severino Dos R Targino;BRA;M;;1969
5929;22731687;De Oliveira, Genivaldo Manoel;BRA;M;;1954
5930;22731709;Gonzales, Alejandro Terehoff;BRA;M;;1958
5931;22731717;Rafael, Jarbas Paulino;BRA;M;;1968
5932;22731725;Trajano, Manasses De Meneses;BRA;M;;1965
5933;22731733;Dos Santos, Wellinton;BRA;M;;1972
5934;22731741;Santos, Cleverton Souza;BRA;M;;1971
5935;22731873;Rocha, Jovane Cabral Guerra Da S;BRA;M;;1981
5936;22731938;Peixoto, Luis Fernando de Oliveira;BRA;M;;2001
5937;22731946;Martins, Arthur Nunes;BRA;M;;2008
5938;22731954;De Andrade, Higor Sajnovisch G.;BRA;M;;1996
5939;22731970;Ferreira, Fernando Goncalves;BRA;M;;1974
5940;22732004;Do Nascimento, Francisco de Assis;BRA;M;;1949
5941;22732012;Delcourt, Alain Bertrand;BRA;M;;1976
5942;22732039;Kitazume, Samuel Jun Okuno;BRA;M;;1990
5943;22732047;Teixeira, Felipe Augusto Cassim;BRA;M;;1991
5944;22732063;Cheres, Beatriz Fernanda Santos;BRA;F;;2007
5945;22732071;Macedo, Wellington Sousa;BRA;M;;1991
5946;22732080;Ribeiro, Antonio Braz Pereira;BRA;M;;1984
5947;22732098;Alves Jr, Jorge Luiz Barbosa;BRA;M;;1979
5948;22732128;De Lima, Lussander G. Rocha;BRA;M;;2000
5949;22732144;Azevedo, Paulo Alexandre Da Silva;BRA;M;;1981
5950;22732152;Cardoso, Pedro Lazera;BRA;M;;1989
5951;22732160;Morais, Marcus Vinicius;BRA;M;;1983
5952;22732179;Pires Filho, Romulo De Souza;BRA;M;;1973
5953;22732195;Chagas, Thiago M. Berwanger;BRA;M;;1991
5954;22732209;Diamant, Isaac Kamphorst;BRA;M;;2008
5955;22732217;E Silva Junior, Regilmar Lopes;BRA;M;;1984
5956;22732225;Rodrigues, Daniel A. De Jesus;BRA;M;;2000
5957;22732233;Rodrigues, Davi Gabriel Jesus;BRA;M;;2002
5958;22732241;Santos, Felipe Aires;BRA;M;;2002
5959;22732268;Correia, Carlos Eduardo;BRA;M;;1984
5960;22732276;Dos Santos, Joao Carlos;BRA;M;;1983
5961;22732292;Ghirelli, Edenei;BRA;M;;1967
5962;22732306;Gomes, Thiego Scalser;BRA;M;;1990
5963;22732420;Motta, Clauber Luiz Alves Da;BRA;M;;2000
5964;22732438;Oliveira, Claudio Moises Caldeira;BRA;M;;1967
5965;22732519;Batista Junior, Juscelino De P.;BRA;M;;1999
5966;22732535;Constant, Jorge Gimenez;BRA;M;;1961
5967;22732543;Rodrigues, Vitor Diego;BRA;M;;1994
5968;22732560;Ackler, Thayson Bruno;BRA;M;;1992
5969;22732594;Da Costa, Maria Eduarda Rosa;BRA;F;;2006
5970;22732624;De Oliveira, Luiz Eduardo Leal;BRA;M;;2002
5971;22732659;Dos Santos, Jeferson Messias;BRA;M;;1983
5972;22732691;Lima, Roger;BRA;M;;1979
5973;22732748;Meger, Adriano;BRA;M;;1971
5974;22732764;Novakowski, Felipe Costa;BRA;M;;2006
5975;22732780;Perotto, Arthur;BRA;M;;2008
5976;22732861;Xavier, Kayo Henrique Campos;BRA;M;;2003
5977;22732888;Araujo, Andre da Silva;BRA;M;;2000
5978;22732896;Piras, Lorenzo;BRA;M;;2008
5979;22732934;Caldas, Raphael C B R Leitao;BRA;M;;2007
5980;22732977;De Souza Segundo, Mario Fernando;BRA;M;;2002
5981;22732985;Gomes, Marcos Ivan Da Fonseca;BRA;M;;1945
5982;22732993;Alves, Marcelo Carvalho Tavares;BRA;M;;1995
5983;22733027;Da Silva, Thiago Silva;BRA;M;;1983
5984;22733043;Doro, Fernando De Almeida;BRA;M;;1991
5985;22733060;Dupin, Davi Farias;BRA;M;;2000
5986;22733175;Correia, Jeferson;BRA;M;;1992
5987;22733183;Eleoterio, Ademar Manoel;BRA;M;;1989
5988;22733191;Lobo, Iaago Ariel Schwoelk;BRA;M;;2000
5989;22733205;Reis, Angelica Mufato;BRA;F;;1992
5990;22733213;Damasceno, Heitor De Paula Santos;BRA;M;;2001
5991;22733221;De Sousa, Maxswell Silverio;BRA;M;;1986
5992;22733230;Salim, Joao Pedro Miranda;BRA;M;;2004
5993;22733256;Rodrigues, Jose Henrique Leite;BRA;M;;1956
5994;22733264;Ferreira, Samuel Sousa;BRA;M;;1987
5995;22733272;Kawano, Celso Massayti;BRA;M;;1962
5996;22733280;Bolsoni, Danilo Segateli;BRA;M;;1981
5997;22733299;Carneiro, Breno B. De Siqueira;BRA;M;;1984
5998;22733302;Da Silva, Jhonny Do Nascimento;BRA;M;;1988
5999;22733310;Damasceno, Guilherme Perez;BRA;M;;2003
6000;22733329;De Souza Jr, Fernando Luiz;BRA;M;;1975
6001;22733337;Ribeiro, Thiago Liberato;BRA;M;;1986
6002;22733345;Santos, Josef De Jesus;BRA;M;;1985
6003;22733361;Amaro, Roger Trindade Martins;BRA;M;;1992
6004;22733370;Bandeira, George Veras;BRA;M;;1974
6005;22733388;De Meneses, Luiz Claudio Maia;BRA;M;;1960
6006;22733400;Dos Santos, Francisco R Santiago;BRA;M;;1968
6007;22733418;Freitas, Lucas Ismaily Bezerra;BRA;M;;1987
6008;22733450;Bento, Lucas Corona;BRA;M;;2005
6009;22733469;Bittencourt, Alica E Decezare;BRA;F;;2006
6010;22733477;Bittencourt, Arian G Decezare;BRA;M;;2007
6011;22733485;Bittencourt, Caio Eduardo;BRA;M;;2002
6012;22733493;Borges, Luis Henrique Rosa;BRA;M;;2003
6013;22733515;Butzke, Lucas De Castro;BRA;M;;2005
6014;22733566;Do Carmo, Caroline Da Silva;BRA;F;;2008
6015;22733574;Do Carmo, Luciano Dias;BRA;M;;1973
6016;22733590;Dutell, Emilly Granella;BRA;F;;2005
6017;22733604;Feldmann, Jaciane Rocha;BRA;F;;1999
6018;22733612;Fuechter, Luiz Felipe;BRA;M;;1999
6019;22733647;Konishi, Leonardo;BRA;M;;2003
6020;22733663;Lazzarotti, Calebe Kadlubiski;BRA;M;;2009
6021;22733671;Lorenzett, Otavio Augusto;BRA;M;;2004
6022;22733680;Machado, Daniel Vieira;BRA;M;;1997
6023;22733698;Marchese, Jackson;BRA;M;;2003
6024;22733825;Souza, Gabriel Copini;BRA;M;;2003
6025;22733833;Spieker, Otavio Schmidt;BRA;M;;2011
6026;22733850;Tramontini, Renan Cesar;BRA;M;;1984
6027;22733868;Vailon, Renato;BRA;M;;1986
6028;22733892;Zanini, Katiucia I. Da Rocha;BRA;F;;1977
6029;22733906;Zeni, Arian Luis;BRA;M;;1997
6030;22733914;De Paula, Rafael Lioi;BRA;M;;1989
6031;22733930;Pereira, Santiago D. Rodrigues;BRA;M;;2000
6032;22733949;De Oliveira, Renan Felipe;BRA;M;;1988
6033;22733957;Rowe, Phillip James;BRA;M;;1974
6034;22733965;Sessin, Leandro Eric;BRA;M;;1987
6035;22734015;Arandia, Angel Walter Kuajara;BRA;M;;1942
6036;22734023;Dos Santos, Luis F. Quadrado;BRA;M;;1978
6037;22734031;Evangelista, Mario Correa;BRA;M;;1951
6038;22734040;Rocha Neto, Ary Batista;BRA;M;;1991
6039;22734058;Schmidt, Nelton Vantuir;BRA;M;;1957
6040;22734066;Vieira, Emerson Schmitt;BRA;M;;1975
6041;22734155;Risso, Marcelo Henrique Garcia;BRA;M;;1970
6042;22734210;De Oliveira, Jose Ricardo P Smith;BRA;M;;1969
6043;22734570;Rodrigues,Murilo Emanuel Sudario;BRA;M;;2003
6044;22734589;Almeida, Lucas Gabriel Jesus;BRA;M;;2002
6045;22734597;Apolinario, Eliane Grabrielle;BRA;F;;2004
6046;22734600;Batista, Stephany;BRA;F;;2002
6047;22734619;Campos, Moyzes S. Solak Neto;BRA;M;;2001
6048;22734651;Padilha, Adilson Rosa;BRA;M;;1990
6049;22734686;De Freitas, Flavio Henrique;BRA;M;;1994
6050;22734694;Barbosa, Rafaella;BRA;F;;2007
6051;22734708;Brizola, Rebeca Pancera;BRA;F;;2010
6052;22734732;Christoforo, Rafael Germano;BRA;M;;2008
6053;22734767;De Miranda , Marilene Silva;BRA;F;;2005
6054;22734775;De Oliveira, Maria Fernanda;BRA;F;;2005
6055;22734791;Delfrate, Maria Eduarda;BRA;F;;2005
6056;22734821;Franco, Rafael Soares;BRA;M;;2009
6057;22734848;Goncalves, Fernando Da Silva;BRA;M;;2011
6058;22734872;Kumagai, Mario Keydi Santos;BRA;M;;2006
6059;22734902;Mendes, Luiza;BRA;F;;2006
6060;22734910;Mocelin, Nycolas Luiz;BRA;M;;2008
6061;22734945;Rickli, Samuel De Andrades;BRA;M;;2006
6062;22734953;Rodrigues, Joao Lucas Goncalves;BRA;M;;2006
6063;22734988;Saldanha, Nicoli;BRA;F;;2005
6064;22734996;Teshima, Matheus Yudi;BRA;M;;2007
6065;22735003;Wilezelek, Gabriel Kumagai;BRA;M;;2006
6066;22735089;Cardoso, Thayna Beatriz Nogueira;BRA;F;;2004
6067;22735100;Carmo, Cassio Cioni;BRA;M;;1994
6068;22735119;Conde, Fabio Geraldo Oliveira;BRA;M;;1963
6069;22735151;Da Silva, Rafael Garbo;BRA;M;;2003
6070;22735232;Magalhaes, Marcelo Marconato;BRA;M;;1990
6071;22735429;Ribeiro, Josivaldo da Costa;BRA;M;;1972
6072;22735437;Costa, Emerson Luciano Mendes;BRA;M;;1979
6073;22735461;De Souza, Ezequiel;BRA;M;;1981
6074;22735488;Lima, Joao V. De Siqueira Cavalca;BRA;M;;2003
6075;22735534;Britto Filho, Emmanuel De Lima;BRA;M;;1946
6076;22735550;Da Costa, Breno Silva;BRA;M;;1999
6077;22735569;Matuda, Jorge A De Oliveira;BRA;M;;1980
6078;22735577;De Andrade, Vitor Sanches;BRA;M;;1983
6079;22735593;Filho, Joao Cafruni;BRA;M;;1964
6080;22735607;Monteiro, Cid Rogerio;BRA;M;;1966
6081;22735801;Lopez, Sandy Castro;BRA;F;;2003
6082;22735976;Novello, Gabriela Brasil;BRA;F;;2006
6083;22735984;Novello, Juliana Brasil;BRA;F;;2008
6084;22735992;Ferreira, Angelo Augusto Pacheco;BRA;M;;2007
6085;22736000;Garcia, Otavio Landerdahl;BRA;M;;2006
6086;22736026;Texier, Andre;BRA;M;;1947
6087;22736042;Figueroa, Roberto Yaniel Garcell;BRA;M;;1984
6088;22736069;Alves, Wedson Alexandre;BRA;M;;1984
6089;22736077;De Mendonca Neto, Antonio O.;BRA;M;;1999
6090;22736085;Dias, Elias do Carmo;BRA;M;;1991
6091;22736115;Breitman,Nelson Rodrigues;BRA;M;;1966
6092;22736123;Aguiar, Jose Carlos;BRA;M;;1949
6093;22736140;Chagas, Diogo Martin;BRA;M;;2002
6094;22736158;Moraga, Mario Al. Del Solar;BRA;M;;1973
6095;22736166;Conrado, Cezar Henrique;BRA;M;;1993
6096;22736174;Jaruga, Rodolfo Brandao de Proenca;BRA;M;;1982
